,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1613,HUANCANE,-69.7625,-15.203333,-0.148367231180617,0.347150826845441,ns,Ei,0.618192999452951,V,-1,0
240,HUARAYA MOHO,-69.491389,-15.389722,-0.268466898954704,0.0897978508332845,ns,Ei,0.585641005270439,V,-1,0
1513,CAPACHICA,-69.8443,-15.6158,0.0393551446183025,0.816733986111445,ns,Ei,0.91765151027287,V,1,0
2114,TARACO,-69.9825,-15.305,0.0125435540069686,0.938099934406372,ns,Ei,0.938099934406372,V,1,0
2313,MAZO CRUZ,-69.711667,-16.745556,-0.217408906882591,0.183093294396678,ns,Ei,0.585641005270439,V,-1,0
134,DESAGUADERO,-69.0404,-16.5688,0.13953488372093,0.370915799671771,ns,Ei,0.618192999452951,V,1,0
413,LARAQUERI,-70.067778,-16.1525,-0.223693379790941,0.159332967802814,ns,Ei,0.585641005270439,V,-1,0
1413,PUTINA,-69.868028,-14.914889,-0.0290940766550523,0.856474742921345,ns,Ei,0.91765151027287,V,-1,0
1214,ICHUÑA,-70.53725,-16.14075,-0.0655052264808362,0.683160644547961,ns,Ei,0.91765151027287,V,-1,0
2213,CAPAZO,-69.745556,-17.186389,-0.160521837776517,0.308718229004927,ns,Ei,0.618192999452951,V,-1,0
714,PUNO,-70.018056,-15.823333,-0.256271777003484,0.105809316789968,ns,Ci,0.425871889656018,V,-1,0
514,PAMPAHUTA,-70.6775,-15.491389,-0.0311084264572637,0.842719852340227,ns,Ci,0.878002135298519,V,-1,0
1116,CHUQUIBAMBILLA,-70.728333,-14.796389,0.13582995951417,0.40826808895672,ns,Ci,0.686430707471087,V,1,0
1714,LAMPA,-70.372778,-15.355833,-0.024390243902439,0.878002135298519,ns,Ci,0.878002135298519,V,-1,0
1014,CABANILLAS,-70.346389,-15.6393,-0.201298701298701,0.194894001894864,ns,Ci,0.584682005684592,V,-1,0
1614,HUANCANE,-69.7625,-15.203333,0.154039380925371,0.328861842813171,ns,Ci,0.686430707471087,V,1,0
243,HUARAYA MOHO,-69.491389,-15.389722,-0.0254355400696864,0.874420526852271,ns,Ci,0.878002135298519,V,-1,0
1514,CAPACHICA,-69.8443,-15.6158,0.0547652916073969,0.746806626747361,ns,Ci,0.878002135298519,V,1,0
2115,TARACO,-69.9825,-15.305,0.0468641114982578,0.770488764396469,ns,Ci,0.878002135298519,V,1,0
2314,MAZO CRUZ,-69.711667,-16.745556,-0.692712550607287,2.30033769087401e-06,s,Ci,3.45050653631101e-05,V,-1,-11
135,DESAGUADERO,-69.0404,-16.5688,-0.115977046209604,0.457620471647392,ns,Ci,0.686430707471087,V,-1,0
414,LARAQUERI,-70.067778,-16.1525,-0.309581881533101,0.0493248870442017,s,Ci,0.369936652831513,V,-1,-11
1414,PUTINA,-69.868028,-14.914889,0.142334494773519,0.373377447730202,ns,Ci,0.686430707471087,V,1,0
1215,ICHUÑA,-70.53725,-16.14075,-0.250871080139373,0.113565837241605,ns,Ci,0.425871889656018,V,-1,0
2214,CAPAZO,-69.745556,-17.186389,-0.126651000729276,0.422816209345689,ns,Ci,0.686430707471087,V,-1,0
723,PUNO,-70.018056,-15.823333,-0.306794425087108,0.0514887293648788,ns,C_Ei,0.257443646824394,V,-1,0
523,PAMPAHUTA,-70.6775,-15.491389,0.00120809423135005,0.99422324246648,ns,C_Ei,0.99422324246648,V,1,0
1123,CHUQUIBAMBILLA,-70.728333,-14.796389,0.251821862348178,0.121864342701443,ns,C_Ei,0.45699128513041,V,1,0
1723,LAMPA,-70.372778,-15.355833,-0.147232801231667,0.350882660054861,ns,C_Ei,0.671686125506725,V,-1,0
1023,CABANILLAS,-70.346389,-15.6393,-0.197523406825732,0.203534052408104,ns,C_Ei,0.508835131020259,V,-1,0
1623,HUANCANE,-69.7625,-15.203333,0.322259136212625,0.0379004452413587,s,C_Ei,0.257443646824394,V,1,11
253,HUARAYA MOHO,-69.491389,-15.389722,0.0850174216027875,0.595984722879645,ns,C_Ei,0.797469886146854,V,1,0
1523,CAPACHICA,-69.8443,-15.6158,0.096728307254623,0.567698441341044,ns,C_Ei,0.797469886146854,V,1,0
2123,TARACO,-69.9825,-15.305,0.0447735191637631,0.780484833365626,ns,C_Ei,0.8362337500346,V,1,0
2323,MAZO CRUZ,-69.711667,-16.745556,-0.448380566801619,0.00455216753408328,s,C_Ei,0.0682825130112492,V,-1,-11
183,DESAGUADERO,-69.0404,-16.5688,-0.0644820295983087,0.680309288493471,ns,C_Ei,0.797469886146854,V,-1,0
423,LARAQUERI,-70.067778,-16.1525,-0.0979094076655053,0.541244877117059,ns,C_Ei,0.797469886146854,V,-1,0
1423,PUTINA,-69.868028,-14.914889,0.216376306620209,0.173698887797233,ns,C_Ei,0.508835131020259,V,1,0
1223,ICHUÑA,-70.53725,-16.14075,-0.146864111498258,0.358232600270254,ns,C_Ei,0.671686125506725,V,-1,0
2223,CAPAZO,-69.745556,-17.186389,0.0629608621667612,0.69114056799394,ns,C_Ei,0.797469886146854,V,1,0
733,PUNO,-70.018056,-15.823333,-0.178571428571429,0.262968252081789,ns,MEi,0.657420630204473,V,-1,0
533,PAMPAHUTA,-70.6775,-15.491389,-0.0916641498036847,0.557604708986464,ns,MEi,0.795781587982413,V,-1,0
1133,CHUQUIBAMBILLA,-70.728333,-14.796389,0.0427125506072874,0.795781587982413,ns,MEi,0.795781587982413,V,1,0
1733,LAMPA,-70.372778,-15.355833,0.0412446317154201,0.794876182348394,ns,MEi,0.795781587982413,V,1,0
1033,CABANILLAS,-70.346389,-15.6393,-0.214285714285714,0.167174443769617,ns,MEi,0.626904164136065,V,-1,0
1633,HUANCANE,-69.7625,-15.203333,0.0908354266266915,0.5660407511435,ns,MEi,0.795781587982413,V,1,0
263,HUARAYA MOHO,-69.491389,-15.389722,-0.0437282229965157,0.785496227063058,ns,MEi,0.795781587982413,V,-1,0
1533,CAPACHICA,-69.8443,-15.6158,0.0919867235656709,0.586918096092302,ns,MEi,0.795781587982413,V,1,0
2133,TARACO,-69.9825,-15.305,0.112543554006969,0.482222989316786,ns,MEi,0.795781587982413,V,1,0
2333,MAZO CRUZ,-69.711667,-16.745556,-0.658906882591093,8.82644328363521e-06,s,MEi,0.000132396649254528,V,-1,-11
193,DESAGUADERO,-69.0404,-16.5688,-0.061159770462096,0.69597716537574,ns,MEi,0.795781587982413,V,-1,0
433,LARAQUERI,-70.067778,-16.1525,-0.329965156794425,0.0356520147880027,s,MEi,0.26739011091002,V,-1,-11
1433,PUTINA,-69.868028,-14.914889,0.186759581881533,0.24142681951174,ns,MEi,0.657420630204473,V,1,0
1233,ICHUÑA,-70.53725,-16.14075,-0.256968641114983,0.104838924449701,ns,MEi,0.524194622248507,V,-1,0
2233,CAPAZO,-69.745556,-17.186389,-0.0757637144477757,0.632393323899773,ns,MEi,0.795781587982413,V,-1,0
743,PUNO,-70.018056,-15.823333,0.254529616724739,0.108265532604052,ns,SOi,0.368511754892281,V,1,0
