,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
177,LAMPA,-70.372778,-15.355833,-0.0717767129016613,0.651476755275567,ns,TN_TSi,0.923529073607761,A,-1,0
107,CABANILLAS,-70.346389,-15.6393,-0.157052250075506,0.313386368366103,ns,TN_TSi,0.690401285568355,A,-1,0
167,HUANCANE,-69.7625,-15.203333,-0.0251480443101983,0.874390302533348,ns,TN_TSi,0.923529073607761,A,-1,0
210,HUARAYA MOHO,-69.491389,-15.389722,0.0154684964115574,0.923529073607761,ns,TN_TSi,0.923529073607761,A,1,0
157,CAPACHICA,-69.8443,-15.6158,-0.0676571615925465,0.690723267327012,ns,TN_TSi,0.923529073607761,A,-1,0
217,TARACO,-69.9825,-15.305,-0.410963395503901,0.00760459886504251,s,TN_TSi,0.114068982975638,A,-1,-11
237,MAZO CRUZ,-69.711667,-16.745556,-0.276811809595573,0.0880153342019972,ns,TN_TSi,0.264046002605992,A,-1,0
120,DESAGUADERO,-69.0404,-16.5688,-0.344392734341601,0.0237305830494188,s,TN_TSi,0.152306096259452,A,-1,-11
47,LARAQUERI,-70.067778,-16.1525,-0.158529866151289,0.322187266598566,ns,TN_TSi,0.690401285568355,A,-1,0
147,PUTINA,-69.868028,-14.914889,-0.274332980351913,0.0826098643509813,ns,TN_TSi,0.264046002605992,A,-1,0
127,ICHUÑA,-70.53725,-16.14075,-0.0624318715600171,0.698182537909212,ns,TN_TSi,0.923529073607761,A,-1,0
227,CAPAZO,-69.745556,-17.186389,0.0687950733327931,0.66411896352039,ns,TN_TSi,0.923529073607761,A,1,0
78,PUNO,-70.018056,-15.823333,-0.202770957771107,0.203560758133671,ns,PDOi,0.830836484141209,A,-1,0
58,PAMPAHUTA,-70.6775,-15.491389,0.035764366945462,0.819891374494014,ns,PDOi,0.934929242960947,A,1,0
1110,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0533105566026544,0.747208934769632,ns,PDOi,0.934929242960947,A,-1,0
178,LAMPA,-70.372778,-15.355833,0.107377962500885,0.498501890484725,ns,PDOi,0.830836484141209,A,1,0
108,CABANILLAS,-70.346389,-15.6393,-0.0898520084566596,0.565450026785081,ns,PDOi,0.848175040177622,A,-1,0
168,HUANCANE,-69.7625,-15.203333,0.276380315922278,0.0764299324415354,ns,PDOi,0.573224493311516,A,1,0
218,HUARAYA MOHO,-69.491389,-15.389722,-0.0131571118902902,0.934929242960947,ns,PDOi,0.934929242960947,A,-1,0
158,CAPACHICA,-69.8443,-15.6158,0.155993985650659,0.356545229330307,ns,PDOi,0.830836484141209,A,1,0
219,TARACO,-69.9825,-15.305,0.15080169414849,0.346634373240474,ns,PDOi,0.830836484141209,A,1,0
238,MAZO CRUZ,-69.711667,-16.745556,-0.423305041670745,0.00725148637315137,s,PDOi,0.108772295597271,A,-1,-11
128,DESAGUADERO,-69.0404,-16.5688,-0.0302881110112926,0.847112454203704,ns,PDOi,0.934929242960947,A,-1,0
48,LARAQUERI,-70.067778,-16.1525,0.0180347516986761,0.910889590832683,ns,PDOi,0.934929242960947,A,1,0
148,PUTINA,-69.868028,-14.914889,0.175467085017359,0.272496103222966,ns,PDOi,0.830836484141209,A,1,0
129,ICHUÑA,-70.53725,-16.14075,-0.112484242197292,0.48380010741981,ns,PDOi,0.830836484141209,A,-1,0
228,CAPAZO,-69.745556,-17.186389,-0.110120735758853,0.486210094603232,ns,PDOi,0.830836484141209,A,-1,0
79,PUNO,-70.018056,-15.823333,0.0213304514018956,0.89468955405235,ns,Ei,0.974340109942314,H,1,0
59,PAMPAHUTA,-70.6775,-15.491389,-0.0875346283054882,0.576733775158653,ns,Ei,0.974340109942314,H,-1,0
1111,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.142333011161141,0.387388848952814,ns,Ei,0.974340109942314,H,-1,0
179,LAMPA,-70.372778,-15.355833,0.0853937807207193,0.590785919361066,ns,Ei,0.974340109942314,H,1,0
109,CABANILLAS,-70.346389,-15.6393,0.0551192993053458,0.724786026498467,ns,Ei,0.974340109942314,H,1,0
169,HUANCANE,-69.7625,-15.203333,-0.209374013648394,0.183269878917238,ns,Ei,0.974340109942314,H,-1,0
220,HUARAYA MOHO,-69.491389,-15.389722,-0.21540325750117,0.176202799137184,ns,Ei,0.974340109942314,H,-1,0
159,CAPACHICA,-69.8443,-15.6158,0.0387295412649913,0.819971158878545,ns,Ei,0.974340109942314,H,1,0
2110,TARACO,-69.9825,-15.305,0.0793413493582193,0.621941924137752,ns,Ei,0.974340109942314,H,1,0
239,MAZO CRUZ,-69.711667,-16.745556,0.0188363065701129,0.909384102612826,ns,Ei,0.974340109942314,H,1,0
130,DESAGUADERO,-69.0404,-16.5688,0.131837843615144,0.399378858448834,ns,Ei,0.974340109942314,H,1,0
49,LARAQUERI,-70.067778,-16.1525,-0.0806725234521267,0.616089605405032,ns,Ei,0.974340109942314,H,-1,0
149,PUTINA,-69.868028,-14.914889,-0.028802754136787,0.858125301636643,ns,Ei,0.974340109942314,H,-1,0
1210,ICHUÑA,-70.53725,-16.14075,-0.0802441031035312,0.617970560057866,ns,Ei,0.974340109942314,H,-1,0
229,CAPAZO,-69.745556,-17.186389,-0.00413256624260595,0.979591541939871,ns,Ei,0.979591541939871,H,-1,0
711,PUNO,-70.018056,-15.823333,-0.299152997438931,0.0574273530314177,ns,Ci,0.215352573867816,H,-1,0
511,PAMPAHUTA,-70.6775,-15.491389,-0.0847010489115223,0.589178197267614,ns,Ci,0.803424814455837,H,-1,0
1112,CHUQUIBAMBILLA,-70.728333,-14.796389,0.161372495662089,0.326378441469063,ns,Ci,0.611959577754493,H,1,0
1711,LAMPA,-70.372778,-15.355833,0.0176365637415511,0.91172961571375,ns,Ci,0.929227413637894,H,1,0
1011,CABANILLAS,-70.346389,-15.6393,-0.154787073391725,0.320485362933963,ns,Ci,0.611959577754493,H,-1,0
1611,HUANCANE,-69.7625,-15.203333,-0.0312696077278123,0.844154285388558,ns,Ci,0.929227413637894,H,-1,0
241,HUARAYA MOHO,-69.491389,-15.389722,0.0143128041509238,0.929227413637894,ns,Ci,0.929227413637894,H,1,0
1511,CAPACHICA,-69.8443,-15.6158,0.395543370511902,0.0153861588585293,s,Ci,0.11539619143897,H,1,11
2111,TARACO,-69.9825,-15.305,0.11874637219796,0.459630092026939,ns,Ci,0.766050153378232,H,1,0
2311,MAZO CRUZ,-69.711667,-16.745556,-0.582799420128549,9.89923166720089e-05,s,Ci,0.00148488475008013,H,-1,-11
131,DESAGUADERO,-69.0404,-16.5688,-0.256603336435773,0.0967094140083462,ns,Ci,0.276475093415936,H,-1,0
