,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1114,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0313699691579156,0.849639799413303,ns,Ci,0.976117722021579,noH,-1,0
1712,LAMPA,-70.372778,-15.355833,-0.134878798109225,0.39441598025607,ns,Ci,0.976117722021579,noH,-1,0
1012,CABANILLAS,-70.346389,-15.6393,-0.160025218082006,0.305335457676302,ns,Ci,0.921487809502024,noH,-1,0
1612,HUANCANE,-69.7625,-15.203333,-0.0662359857901676,0.676852469545778,ns,Ci,0.976117722021579,noH,-1,0
242,HUARAYA MOHO,-69.491389,-15.389722,-0.0177207860216532,0.912434854172152,ns,Ci,0.976117722021579,noH,-1,0
1512,CAPACHICA,-69.8443,-15.6158,-0.0737316263632053,0.663488110770461,ns,Ci,0.976117722021579,noH,-1,0
2113,TARACO,-69.9825,-15.305,-0.266766978724403,0.0917909291426169,ns,Ci,0.797504195616667,noH,-1,0
2312,MAZO CRUZ,-69.711667,-16.745556,0.167408906882591,0.307162603167342,ns,Ci,0.921487809502024,noH,1,0
133,DESAGUADERO,-69.0404,-16.5688,-0.21868474667849,0.158872249484069,ns,Ci,0.797504195616667,noH,-1,0
412,LARAQUERI,-70.067778,-16.1525,0.0279550388522269,0.862260201841627,ns,Ci,0.976117722021579,noH,1,0
1412,PUTINA,-69.868028,-14.914889,-0.0776903341649373,0.62923238193804,ns,Ci,0.976117722021579,noH,-1,0
1213,ICHUÑA,-70.53725,-16.14075,-0.015974197065852,0.921036798206511,ns,Ci,0.976117722021579,noH,-1,0
2212,CAPAZO,-69.745556,-17.186389,-0.22104165437132,0.159500839123333,ns,Ci,0.797504195616667,noH,-1,0
722,PUNO,-70.018056,-15.823333,0.022455701470265,0.889167698314543,ns,C_Ei,0.953072214760953,noH,1,0
522,PAMPAHUTA,-70.6775,-15.491389,0.0218216206475463,0.889534067110223,ns,C_Ei,0.953072214760953,noH,1,0
1122,CHUQUIBAMBILLA,-70.728333,-14.796389,0.00824989448633494,0.960245815207044,ns,C_Ei,0.960245815207044,noH,1,0
1722,LAMPA,-70.372778,-15.355833,-0.0679678572750527,0.668881120329383,ns,C_Ei,0.953072214760953,noH,-1,0
1022,CABANILLAS,-70.346389,-15.6393,-0.207153857119415,0.182570653942606,ns,C_Ei,0.953072214760953,noH,-1,0
1622,HUANCANE,-69.7625,-15.203333,-0.133285681479477,0.400075840371225,ns,C_Ei,0.953072214760953,noH,-1,0
252,HUARAYA MOHO,-69.491389,-15.389722,0.0388460580277618,0.80945062904608,ns,C_Ei,0.953072214760953,noH,1,0
1522,CAPACHICA,-69.8443,-15.6158,0.0317686107159791,0.851723460041951,ns,C_Ei,0.953072214760953,noH,1,0
2122,TARACO,-69.9825,-15.305,-0.202893195086166,0.203282558444471,ns,C_Ei,0.953072214760953,noH,-1,0
2322,MAZO CRUZ,-69.711667,-16.745556,0.203036437246964,0.2143146102875,ns,C_Ei,0.953072214760953,noH,1,0
182,DESAGUADERO,-69.0404,-16.5688,-0.097092083159371,0.535665712415436,ns,C_Ei,0.953072214760953,noH,-1,0
422,LARAQUERI,-70.067778,-16.1525,-0.0635977133888162,0.69282012358552,ns,C_Ei,0.953072214760953,noH,-1,0
1422,PUTINA,-69.868028,-14.914889,-0.0646250296609015,0.688107090349903,ns,C_Ei,0.953072214760953,noH,-1,0
1222,ICHUÑA,-70.53725,-16.14075,-0.104748833218702,0.514546773249894,ns,C_Ei,0.953072214760953,noH,-1,0
2222,CAPAZO,-69.745556,-17.186389,-0.024578209642022,0.877214546051379,ns,C_Ei,0.953072214760953,noH,-1,0
732,PUNO,-70.018056,-15.823333,0.0846474684328349,0.598754495861821,ns,MEi,0.868318588481574,noH,1,0
532,PAMPAHUTA,-70.6775,-15.491389,0.0777395235568837,0.620246063432854,ns,MEi,0.868318588481574,noH,1,0
1132,CHUQUIBAMBILLA,-70.728333,-14.796389,0.00448142416541651,0.978399090683949,ns,MEi,0.998775816027081,noH,1,0
1732,LAMPA,-70.372778,-15.355833,-0.0491059638685788,0.757454457313514,ns,MEi,0.873985912284824,noH,-1,0
1032,CABANILLAS,-70.346389,-15.6393,-0.108047330011809,0.490408625650534,ns,MEi,0.868318588481574,noH,-1,0
1632,HUANCANE,-69.7625,-15.203333,0.000244112969742632,0.998775816027081,ns,MEi,0.998775816027081,noH,1,0
262,HUARAYA MOHO,-69.491389,-15.389722,-0.145519952207368,0.363977523610187,ns,MEi,0.868318588481574,noH,-1,0
1532,CAPACHICA,-69.8443,-15.6158,-0.131816026552869,0.435298467455129,ns,MEi,0.868318588481574,noH,-1,0
2132,TARACO,-69.9825,-15.305,-0.130281547749127,0.416860732940103,ns,MEi,0.868318588481574,noH,-1,0
2332,MAZO CRUZ,-69.711667,-16.745556,0.112145748987854,0.495306323274862,ns,MEi,0.868318588481574,noH,1,0
192,DESAGUADERO,-69.0404,-16.5688,-0.161870707392264,0.299718155536078,ns,MEi,0.868318588481574,noH,-1,0
432,LARAQUERI,-70.067778,-16.1525,0.115489254258262,0.47211975017601,ns,MEi,0.868318588481574,noH,1,0
1432,PUTINA,-69.868028,-14.914889,0.066203388594275,0.680888710016419,ns,MEi,0.868318588481574,noH,1,0
1232,ICHUÑA,-70.53725,-16.14075,0.0631984627086166,0.694654870785259,ns,MEi,0.868318588481574,noH,1,0
2232,CAPAZO,-69.745556,-17.186389,-0.205061762293834,0.19266319350803,ns,MEi,0.868318588481574,noH,-1,0
742,PUNO,-70.018056,-15.823333,-0.0660542176412806,0.681569732021506,ns,SOi,0.962877793650074,noH,-1,0
542,PAMPAHUTA,-70.6775,-15.491389,-0.0123130112335211,0.937537328144099,ns,SOi,0.962877793650074,noH,-1,0
1142,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0579558955676581,0.72599835273789,ns,SOi,0.962877793650074,noH,-1,0
1742,LAMPA,-70.372778,-15.355833,0.0700816901568127,0.659200212607395,ns,SOi,0.962877793650074,noH,1,0
1042,CABANILLAS,-70.346389,-15.6393,0.173859718617318,0.264851533416915,ns,SOi,0.962877793650074,noH,1,0
1642,HUANCANE,-69.7625,-15.203333,-0.0074050601069125,0.962877793650074,ns,SOi,0.962877793650074,noH,-1,0
