,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1143,CHUQUIBAMBILLA,-70.728333,-14.796389,0.0216599190283401,0.895847082842938,ns,SOi,0.959836160188862,V,1,0
1743,LAMPA,-70.372778,-15.355833,0.0303865164897496,0.848229534848307,ns,SOi,0.959836160188862,V,1,0
1043,CABANILLAS,-70.346389,-15.6393,0.275531392955082,0.073722099411716,ns,SOi,0.18430524852929,V,1,0
1643,HUANCANE,-69.7625,-15.203333,-0.0900251195202982,0.5695240515455,ns,SOi,0.776623706652955,V,-1,0
273,HUARAYA MOHO,-69.491389,-15.389722,0.00348432055749129,0.983102906808837,ns,SOi,0.983102906808837,V,1,0
1543,CAPACHICA,-69.8443,-15.6158,0.252963489805595,0.130708227805192,ns,SOi,0.217847046341986,V,1,0
2143,TARACO,-69.9825,-15.305,-0.0707347881676231,0.6603224478146,ns,SOi,0.82540305976825,V,-1,0
2343,MAZO CRUZ,-69.711667,-16.745556,0.546356275303644,0.000396544446944441,s,SOi,0.00594816670416662,V,1,11
1103,DESAGUADERO,-69.0404,-16.5688,0.253850800362428,0.10050008660056,ns,SOi,0.191311379685407,V,1,0
443,LARAQUERI,-70.067778,-16.1525,0.391463414634146,0.0118628953738785,s,SOi,0.0444858576520444,V,1,11
1443,PUTINA,-69.868028,-14.914889,0.123867595818815,0.438999542430363,ns,SOi,0.658499313645544,V,1,0
1243,ICHUÑA,-70.53725,-16.14075,0.422648083623693,0.00629413799430705,s,SOi,0.0314706899715352,V,1,11
2243,CAPAZO,-69.745556,-17.186389,0.281419658050401,0.0712785489827186,ns,SOi,0.18430524852929,V,1,0
753,PUNO,-70.018056,-15.823333,-0.228919860627178,0.149619286888682,ns,TNAi,0.74809643444341,V,-1,0
553,PAMPAHUTA,-70.6775,-15.491389,-0.0992184846102981,0.526725662043257,ns,TNAi,0.888366346746468,V,-1,0
1153,CHUQUIBAMBILLA,-70.728333,-14.796389,0.037246963562753,0.821516023241257,ns,TNAi,0.888366346746468,V,1,0
