,NOMBRE,LONGITUD,LATITUD,var,cor,pvalue,p.value.FDR,type,names.modos,sign_cor,pval_NO_fdr,pval_fdr
6778,PUTINA,-69.868028,-14.914889,SDII,0.238850174216028,0.132382342122463,0.574879143057241,A,Ci,1,0,0
6779,ICHUÑA,-70.53725,-16.14075,SDII,-0.0993031358885018,0.535476581551356,0.839698455450486,A,Ci,-1,0,0
6780,CAPAZO,-69.745556,-17.186389,SDII,0.146908678389109,0.351953419543473,0.754185899021728,A,Ci,1,0,0
6781,PUNO,-70.018056,-15.823333,SDII,-0.141463414634146,0.376333410553183,0.581981314718296,A,C_Ei,-1,0,0
6782,PAMPAHUTA,-70.6775,-15.491389,SDII,0.0258230141951072,0.869248537063633,0.931337718282464,A,C_Ei,1,0,0
6783,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.130971659919028,0.425363414303497,0.581981314718296,A,C_Ei,1,0,0
6784,LAMPA,-70.372778,-15.355833,SDII,-0.0689571347540718,0.66337419405862,0.829217742573275,A,C_Ei,-1,0,0
6785,CABANILLAS,-70.346389,-15.6393,SDII,-0.267290848686198,0.083304164800504,0.41652082400252,A,C_Ei,-1,0,0
6786,HUANCANE,-69.7625,-15.203333,SDII,0.343975366663966,0.026246651928828,0.393699778932419,A,C_Ei,1,1,0
6787,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.0402439024390244,0.802262257353772,0.925687220023583,A,C_Ei,1,0,0
6788,CAPACHICA,-69.8443,-15.6158,SDII,0.238738738738739,0.154350362599549,0.463051087798646,A,C_Ei,1,0,0
6789,TARACO,-69.9825,-15.305,SDII,0.237804878048781,0.134123100048799,0.463051087798646,A,C_Ei,1,0,0
6790,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.288663967611336,0.0749988026722307,0.41652082400252,A,C_Ei,-1,0,0
6791,DESAGUADERO,-69.0404,-16.5688,SDII,0.13591060102688,0.383567594229429,0.581981314718296,A,C_Ei,1,0,0
6792,LARAQUERI,-70.067778,-16.1525,SDII,0.127177700348432,0.426786297460084,0.581981314718296,A,C_Ei,1,0,0
6793,PUTINA,-69.868028,-14.914889,SDII,0.189547038327526,0.234376906650577,0.502236228536951,A,C_Ei,1,0,0
6794,ICHUÑA,-70.53725,-16.14075,SDII,0.012020905923345,0.940692386346046,0.940692386346046,A,C_Ei,1,0,0
6795,CAPAZO,-69.745556,-17.186389,SDII,0.192447937768414,0.221290323810698,0.502236228536951,A,C_Ei,1,0,0
6796,PUNO,-70.018056,-15.823333,SDII,0.00331010452961673,0.983969308078602,0.983969308078602,A,MEi,1,0,0
6797,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.214134702506796,0.167479261761146,0.486520501396795,A,MEi,-1,0,0
6798,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.0188259109311741,0.909477091323294,0.983969308078602,A,MEi,-1,0,0
6799,LAMPA,-70.372778,-15.355833,SDII,0.195202981930152,0.214651392319768,0.486520501396795,A,MEi,1,0,0
6800,CABANILLAS,-70.346389,-15.6393,SDII,-0.255209906372697,0.0986453802031915,0.486520501396795,A,MEi,-1,0,0
6801,HUANCANE,-69.7625,-15.203333,SDII,-0.0130459444129325,0.934756851127441,0.983969308078602,A,MEi,-1,0,0
6802,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.0721254355400697,0.653046008704804,0.870995920949478,A,MEi,-1,0,0
6803,CAPACHICA,-69.8443,-15.6158,SDII,0.344713134186818,0.037270878378383,0.38811746645837,A,MEi,1,1,0
6804,TARACO,-69.9825,-15.305,SDII,0.154529616724739,0.333472572614944,0.625261073653021,A,MEi,1,0,0
6805,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.314372469635628,0.0517489955277827,0.38811746645837,A,MEi,-1,0,0
6806,DESAGUADERO,-69.0404,-16.5688,SDII,-0.0730897009966777,0.640348370303528,0.870995920949478,A,MEi,-1,0,0
6807,LARAQUERI,-70.067778,-16.1525,SDII,-0.0625435540069686,0.696796736759582,0.870995920949478,A,MEi,-1,0,0
6808,PUTINA,-69.868028,-14.914889,SDII,0.192508710801394,0.227042900651838,0.486520501396795,A,MEi,1,0,0
6809,ICHUÑA,-70.53725,-16.14075,SDII,-0.207665505226481,0.191998286529129,0.486520501396795,A,MEi,-1,0,0
6810,CAPAZO,-69.745556,-17.186389,SDII,0.0989384976906248,0.531766081521517,0.870995920949478,A,MEi,1,0,0
6811,PUNO,-70.018056,-15.823333,SDII,-0.0242181375603179,0.880529499012812,0.996584386971501,A,SOi,-1,0,0
6812,PAMPAHUTA,-70.6775,-15.491389,SDII,0.178660424884503,0.251677611209203,0.539309166876863,A,SOi,1,0,0
6813,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.000708537882379144,0.996584386971501,0.996584386971501,A,SOi,1,0,0
6814,LAMPA,-70.372778,-15.355833,SDII,-0.203322529030661,0.196546407080755,0.491366017701887,A,SOi,-1,0,0
6815,CABANILLAS,-70.346389,-15.6393,SDII,0.262780337530883,0.0886702884586072,0.443351442293036,A,SOi,1,0,0
6816,HUANCANE,-69.7625,-15.203333,SDII,-0.0680713130274033,0.668406064460111,0.911462815172879,A,SOi,-1,0,0
6817,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.0821500133790638,0.609621393935047,0.911462815172879,A,SOi,1,0,0
6818,CAPACHICA,-69.8443,-15.6158,SDII,-0.355542385426843,0.0308060669069853,0.443351442293036,A,SOi,-1,1,0
6819,TARACO,-69.9825,-15.305,SDII,-0.219870203614631,0.16719031737108,0.491366017701887,A,SOi,-1,0,0
6820,MAZO CRUZ,-69.711667,-16.745556,SDII,0.234942809180182,0.149946044012524,0.491366017701887,A,SOi,1,0,0
6821,DESAGUADERO,-69.0404,-16.5688,SDII,-0.00762667071569516,0.961287168689477,0.996584386971501,A,SOi,-1,0,0
6822,LARAQUERI,-70.067778,-16.1525,SDII,0.0171617737387864,0.915186961948738,0.996584386971501,A,SOi,1,0,0
6823,PUTINA,-69.868028,-14.914889,SDII,-0.281209165628439,0.074901378250576,0.443351442293036,A,SOi,-1,0,0
6824,ICHUÑA,-70.53725,-16.14075,SDII,0.167174841648381,0.296156144730618,0.555292771369909,A,SOi,1,0,0
6825,CAPAZO,-69.745556,-17.186389,SDII,-0.118071313191579,0.456448262228191,0.760747103713652,A,SOi,-1,0,0
6826,PUNO,-70.018056,-15.823333,SDII,-0.233449477351916,0.141561508589314,0.452023914628162,A,TNAi,-1,0,0
6827,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.00755058894593778,0.961887186257279,0.961887186257279,A,TNAi,-1,0,0
6828,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.124696356275304,0.448033100597185,0.672049650895778,A,TNAi,-1,0,0
6829,LAMPA,-70.372778,-15.355833,SDII,0.0521027469410907,0.742439796253575,0.85666130336951,A,TNAi,1,0,0
6830,CABANILLAS,-70.346389,-15.6393,SDII,0.0801872546058593,0.60813849535573,0.760173119194663,A,TNAi,1,0,0
6831,HUANCANE,-69.7625,-15.203333,SDII,-0.165545741836156,0.293664407466492,0.550620763999672,A,TNAi,-1,0,0
6832,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.0949477351916377,0.553601682050211,0.754911384613924,A,TNAi,1,0,0
6833,CAPACHICA,-69.8443,-15.6158,SDII,-0.12873399715505,0.446188564956277,0.672049650895778,A,TNAi,-1,0,0
6834,TARACO,-69.9825,-15.305,SDII,-0.273170731707317,0.0841538202336417,0.452023914628162,A,TNAi,-1,0,0
6835,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.365587044534413,0.0226826100394584,0.340239150591875,A,TNAi,-1,1,0
6836,DESAGUADERO,-69.0404,-16.5688,SDII,-0.0202355783751133,0.89744907856961,0.961552584181725,A,TNAi,-1,0,0
6837,LARAQUERI,-70.067778,-16.1525,SDII,-0.19006968641115,0.23307097490053,0.550620763999672,A,TNAi,-1,0,0
6838,PUTINA,-69.868028,-14.914889,SDII,-0.239721254355401,0.130944726824496,0.452023914628162,A,TNAi,-1,0,0
6839,ICHUÑA,-70.53725,-16.14075,SDII,-0.174738675958188,0.273480904523325,0.550620763999672,A,TNAi,-1,0,0
6840,CAPAZO,-69.745556,-17.186389,SDII,-0.225508467709262,0.150674638209387,0.452023914628162,A,TNAi,-1,0,0
6841,PUNO,-70.018056,-15.823333,SDII,0.158536585365854,0.320967551215878,0.940722373489626,A,TSAi,1,0,0
6842,PAMPAHUTA,-70.6775,-15.491389,SDII,0.0527031108426457,0.736419214112198,0.940722373489626,A,TSAi,1,0,0
6843,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.0123481781376518,0.940722373489626,0.940722373489626,A,TSAi,1,0,0
6844,LAMPA,-70.372778,-15.355833,SDII,-0.0671744591200065,0.671584295838718,0.940722373489626,A,TSAi,-1,0,0
6845,CABANILLAS,-70.346389,-15.6393,SDII,0.172757475083056,0.266955887534467,0.940722373489626,A,TSAi,1,0,0
6846,HUANCANE,-69.7625,-15.203333,SDII,-0.0574507738432866,0.717017741597942,0.940722373489626,A,TSAi,-1,0,0
6847,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.0210801393728223,0.89586591959911,0.940722373489626,A,TSAi,-1,0,0
6848,CAPACHICA,-69.8443,-15.6158,SDII,-0.258179231863442,0.122757347217836,0.920680104133771,A,TSAi,-1,0,0
6849,TARACO,-69.9825,-15.305,SDII,-0.013588850174216,0.932916968644256,0.940722373489626,A,TSAi,-1,0,0
6850,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.109514170040486,0.505535630795828,0.940722373489626,A,TSAi,-1,0,0
6851,DESAGUADERO,-69.0404,-16.5688,SDII,0.098912715191785,0.526749254510852,0.940722373489626,A,TSAi,1,0,0
6852,LARAQUERI,-70.067778,-16.1525,SDII,-0.164808362369338,0.30200011444817,0.940722373489626,A,TSAi,-1,0,0
6853,PUTINA,-69.868028,-14.914889,SDII,-0.0240418118466899,0.881274061269067,0.940722373489626,A,TSAi,-1,0,0
6854,ICHUÑA,-70.53725,-16.14075,SDII,-0.0121951219512195,0.939828166542811,0.940722373489626,A,TSAi,-1,0,0
6855,CAPAZO,-69.745556,-17.186389,SDII,-0.356454096102423,0.021030154191393,0.315452312870895,A,TSAi,-1,1,0
6856,PUNO,-70.018056,-15.823333,SDII,-0.306620209059233,0.0516264870249738,0.760173119194663,A,TN_TSi,-1,0,0
6857,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.0897009966777409,0.566106124239158,0.760173119194663,A,TN_TSi,-1,0,0
6858,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.206477732793522,0.20652099453355,0.760173119194663,A,TN_TSi,-1,0,0
6859,LAMPA,-70.372778,-15.355833,SDII,0.0475650271452881,0.764227552895813,0.818815235245514,A,TN_TSi,1,0,0
6860,CABANILLAS,-70.346389,-15.6393,SDII,-0.0801872546058593,0.608138495355731,0.760173119194663,A,TN_TSi,-1,0,0
6861,HUANCANE,-69.7625,-15.203333,SDII,-0.187586095130054,0.233352083407627,0.760173119194663,A,TN_TSi,-1,0,0
6862,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.0890243902439025,0.578710334726622,0.760173119194663,A,TN_TSi,1,0,0
6863,CAPACHICA,-69.8443,-15.6158,SDII,0.0550023707918445,0.745744870207642,0.818815235245514,A,TN_TSi,1,0,0
6864,TARACO,-69.9825,-15.305,SDII,-0.194250871080139,0.222803763687739,0.760173119194663,A,TN_TSi,-1,0,0
6865,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.131376518218623,0.42392351832609,0.760173119194663,A,TN_TSi,-1,0,0
6866,DESAGUADERO,-69.0404,-16.5688,SDII,-0.0878888553307158,0.574006877008564,0.760173119194663,A,TN_TSi,-1,0,0
6867,LARAQUERI,-70.067778,-16.1525,SDII,0.0139372822299652,0.931189916509477,0.931189916509477,A,TN_TSi,1,0,0
6868,PUTINA,-69.868028,-14.914889,SDII,-0.144773519163763,0.365175303675259,0.760173119194663,A,TN_TSi,-1,0,0
6869,ICHUÑA,-70.53725,-16.14075,SDII,-0.124912891986063,0.435121821606482,0.760173119194663,A,TN_TSi,-1,0,0
6870,CAPAZO,-69.745556,-17.186389,SDII,0.142695081435864,0.366055710507121,0.760173119194663,A,TN_TSi,1,0,0
6871,PUNO,-70.018056,-15.823333,SDII,-0.0470383275261324,0.769657403103991,0.888066234350759,A,PDOi,-1,0,0
6872,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.0930232558139535,0.551754745079488,0.789150456445394,A,PDOi,-1,0,0
6873,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.0696356275303644,0.672608242737137,0.840760303421421,A,PDOi,-1,0,0
6874,LAMPA,-70.372778,-15.355833,SDII,0.171379953002188,0.27679331619061,0.518987467857394,A,PDOi,1,0,0
6875,CABANILLAS,-70.346389,-15.6393,SDII,-0.24388402295379,0.114937525635904,0.432659894235942,A,PDOi,-1,0,0
6876,HUANCANE,-69.7625,-15.203333,SDII,0.223887853496475,0.153690013216046,0.444926974317842,A,PDOi,1,0,0
6877,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.0890243902439025,0.578710334726622,0.789150456445394,A,PDOi,-1,0,0
6878,CAPACHICA,-69.8443,-15.6158,SDII,0.200331910858227,0.233584077857408,0.500537309694447,A,PDOi,1,0,0
6879,TARACO,-69.9825,-15.305,SDII,0.249651567944251,0.115375971796251,0.432659894235942,A,PDOi,1,0,0
6880,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.317611336032389,0.0492883533145752,0.369662649859314,A,PDOi,-1,1,0
6881,DESAGUADERO,-69.0404,-16.5688,SDII,0.00513440048323769,0.974201304825164,0.974201304825164,A,PDOi,1,0,0
6882,LARAQUERI,-70.067778,-16.1525,SDII,0.0226480836236934,0.888136243144319,0.951574546226056,A,PDOi,1,0,0
6883,PUTINA,-69.868028,-14.914889,SDII,0.379616724738676,0.0148838932238399,0.223258398357598,A,PDOi,1,1,0
6884,ICHUÑA,-70.53725,-16.14075,SDII,-0.214285714285714,0.177970789727137,0.444926974317842,A,PDOi,-1,0,0
6885,CAPAZO,-69.745556,-17.186389,SDII,0.0950490235799368,0.548089706471861,0.789150456445394,A,PDOi,1,0,0
6886,PUNO,-70.018056,-15.823333,SDII,0.128397212543554,0.422335651025348,0.742864002241002,H,Ei,1,0,0
6887,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.0948353971609786,0.544000711279472,0.742864002241002,H,Ei,-1,0,0
6888,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.231983805668016,0.154911919957332,0.742864002241002,H,Ei,-1,0,0
6889,LAMPA,-70.372778,-15.355833,SDII,0.171542014423466,0.276334030862087,0.742864002241002,H,Ei,1,0,0
6890,CABANILLAS,-70.346389,-15.6393,SDII,0.072334642102084,0.643815468608869,0.742864002241002,H,Ei,1,0,0
6891,HUANCANE,-69.7625,-15.203333,SDII,-0.227453204764606,0.147114266185282,0.742864002241002,H,Ei,-1,0,0
6892,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.20191637630662,0.204805706255935,0.742864002241002,H,Ei,-1,0,0
6893,CAPACHICA,-69.8443,-15.6158,SDII,0.0165955429113324,0.922490375962143,0.922490375962143,H,Ei,1,0,0
6894,TARACO,-69.9825,-15.305,SDII,-0.079616724738676,0.619621414333903,0.742864002241002,H,Ei,-1,0,0
6895,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.144939271255061,0.377306080776287,0.742864002241002,H,Ei,-1,0,0
6896,DESAGUADERO,-69.0404,-16.5688,SDII,0.106010268800966,0.49738159406464,0.742864002241002,H,Ei,1,0,0
6897,LARAQUERI,-70.067778,-16.1525,SDII,-0.241463414634146,0.128104784538387,0.742864002241002,H,Ei,-1,0,0
6898,PUTINA,-69.868028,-14.914889,SDII,-0.0839721254355401,0.600528330420039,0.742864002241002,H,Ei,-1,0,0
6899,ICHUÑA,-70.53725,-16.14075,SDII,-0.0454703832752613,0.777148804833894,0.832659433750601,H,Ei,-1,0,0
6900,CAPAZO,-69.745556,-17.186389,SDII,-0.102503848958755,0.51701619100033,0.742864002241002,H,Ei,-1,0,0
6901,PUNO,-70.018056,-15.823333,SDII,-0.252961672473868,0.110513343657065,0.414425038713992,H,Ci,-1,0,0
6902,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.0354877680459076,0.820868409610644,0.896681286604989,H,Ci,-1,0,0
6903,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.168218623481781,0.304802422418945,0.663270090661653,H,Ci,1,0,0
6904,LAMPA,-70.372778,-15.355833,SDII,-0.0146665586257191,0.92662260157048,0.92662260157048,H,Ci,-1,0,0
6905,CABANILLAS,-70.346389,-15.6393,SDII,-0.190727876774388,0.219762244939063,0.65928673481719,H,Ci,-1,0,0
6906,HUANCANE,-69.7625,-15.203333,SDII,0.151608459606191,0.336624325478641,0.663270090661653,H,Ci,1,0,0
6907,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.0331010452961673,0.836902534164657,0.896681286604989,H,Ci,-1,0,0
6908,CAPACHICA,-69.8443,-15.6158,SDII,0.0497866287339971,0.769208204765363,0.896681286604989,H,Ci,1,0,0
6909,TARACO,-69.9825,-15.305,SDII,0.0763066202090592,0.634301584158199,0.864956705670271,H,Ci,1,0,0
6910,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.680161943319838,3.79546928098005e-06,5.69320392147008e-05,H,Ci,-1,1,1
6911,DESAGUADERO,-69.0404,-16.5688,SDII,-0.121866505587436,0.434967282590286,0.663270090661653,H,Ci,-1,0,0
6912,LARAQUERI,-70.067778,-16.1525,SDII,-0.313414634146342,0.0464709663776405,0.348532247832304,H,Ci,-1,1,0
6913,PUTINA,-69.868028,-14.914889,SDII,0.135191637630662,0.398027502486494,0.663270090661653,H,Ci,1,0,0
6914,ICHUÑA,-70.53725,-16.14075,SDII,-0.261149825783972,0.0991598200874159,0.414425038713992,H,Ci,-1,0,0
6915,CAPAZO,-69.745556,-17.186389,SDII,-0.121465035248359,0.442180060441102,0.663270090661653,H,Ci,-1,0,0
6916,PUNO,-70.018056,-15.823333,SDII,-0.255052264808362,0.107524115724315,0.403215433966181,H,C_Ei,-1,0,0
6917,PAMPAHUTA,-70.6775,-15.491389,SDII,0.0409241920869828,0.793931230986484,0.793931230986484,H,C_Ei,1,0,0
6918,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.26497975708502,0.103090208481746,0.403215433966181,H,C_Ei,1,0,0
6919,LAMPA,-70.372778,-15.355833,SDII,-0.12503038651649,0.428814945779959,0.793931230986484,H,C_Ei,-1,0,0
6920,CABANILLAS,-70.346389,-15.6393,SDII,-0.180006040471157,0.247164390689936,0.61791097672484,H,C_Ei,-1,0,0
6921,HUANCANE,-69.7625,-15.203333,SDII,0.335548172757475,0.0303507683621379,0.227630762716034,H,C_Ei,1,1,0
6922,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.0663763066202091,0.679168829694694,0.793931230986484,H,C_Ei,1,0,0
6923,CAPACHICA,-69.8443,-15.6158,SDII,0.0953058321479374,0.573433629203332,0.793931230986484,H,C_Ei,1,0,0
6924,TARACO,-69.9825,-15.305,SDII,0.0907665505226481,0.571271710269489,0.793931230986484,H,C_Ei,1,0,0
6925,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.450202429149798,0.00437549271330249,0.0656323906995373,H,C_Ei,-1,1,0
6926,DESAGUADERO,-69.0404,-16.5688,SDII,-0.0484747810329206,0.756917959965836,0.793931230986484,H,C_Ei,-1,0,0
6927,LARAQUERI,-70.067778,-16.1525,SDII,-0.0641114982578397,0.689565445148161,0.793931230986484,H,C_Ei,-1,0,0
6928,PUTINA,-69.868028,-14.914889,SDII,0.235365853658537,0.138251596446338,0.414754789339014,H,C_Ei,1,0,0
6929,ICHUÑA,-70.53725,-16.14075,SDII,-0.135714285714286,0.396192212169177,0.793931230986484,H,C_Ei,-1,0,0
6930,CAPAZO,-69.745556,-17.186389,SDII,0.0624746779029252,0.693410304631798,0.793931230986484,H,C_Ei,1,0,0
6931,PUNO,-70.018056,-15.823333,SDII,-0.178919860627178,0.262026174522805,0.655065436307013,H,MEi,-1,0,0
6932,PAMPAHUTA,-70.6775,-15.491389,SDII,-0.0969495620658411,0.535021489104683,0.742128672209944,H,MEi,-1,0,0
6933,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.0724696356275304,0.660062658880878,0.742128672209944,H,MEi,1,0,0
6934,LAMPA,-70.372778,-15.355833,SDII,0.0384895875536828,0.808335783524731,0.808335783524731,H,MEi,1,0,0
6935,CABANILLAS,-70.346389,-15.6393,SDII,-0.23421926910299,0.130401749687571,0.489006561328389,H,MEi,-1,0,0
6936,HUANCANE,-69.7625,-15.203333,SDII,0.0832185398265943,0.599168837994773,0.742128672209944,H,MEi,1,0,0
6937,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.0829268292682927,0.605087081081558,0.742128672209944,H,MEi,-1,0,0
6938,CAPACHICA,-69.8443,-15.6158,SDII,0.11284969179706,0.504629952343806,0.742128672209944,H,MEi,1,0,0
6939,TARACO,-69.9825,-15.305,SDII,0.127526132404181,0.425511982871196,0.742128672209944,H,MEi,1,0,0
6940,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.672267206477733,5.20350371951667e-06,7.80525557927501e-05,H,MEi,-1,1,1
6941,DESAGUADERO,-69.0404,-16.5688,SDII,-0.0658411356085775,0.673937737483564,0.742128672209944,H,MEi,-1,0,0
6942,LARAQUERI,-70.067778,-16.1525,SDII,-0.315156794425087,0.0452190412285105,0.339142809213829,H,MEi,-1,1,0
6943,PUTINA,-69.868028,-14.914889,SDII,0.186759581881533,0.24142681951174,0.655065436307013,H,MEi,1,0,0
6944,ICHUÑA,-70.53725,-16.14075,SDII,-0.240766550522648,0.129235133075206,0.489006561328389,H,MEi,-1,0,0
6945,CAPAZO,-69.745556,-17.186389,SDII,-0.0626367393242039,0.692653427395948,0.742128672209944,H,MEi,-1,0,0
6946,PUNO,-70.018056,-15.823333,SDII,0.242334494773519,0.126702356415009,0.391975856768614,H,SOi,1,0,0
6947,PAMPAHUTA,-70.6775,-15.491389,SDII,0.121111446692842,0.43783585242239,0.722115086791103,H,SOi,1,0,0
6948,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.0919028340080972,0.576662916969477,0.722115086791103,H,SOi,-1,0,0
6949,LAMPA,-70.372778,-15.355833,SDII,-0.029252086540799,0.85384737162382,0.85384737162382,H,SOi,-1,0,0
6950,CABANILLAS,-70.346389,-15.6393,SDII,0.240410752038659,0.120324832301159,0.391975856768614,H,SOi,1,0,0
6951,HUANCANE,-69.7625,-15.203333,SDII,-0.0772222672392837,0.625833075218956,0.722115086791103,H,SOi,-1,0,0
6952,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.0993031358885018,0.535476581551356,0.722115086791103,H,SOi,1,0,0
6953,CAPACHICA,-69.8443,-15.6158,SDII,-0.146040777619725,0.387002662726765,0.722115086791103,H,SOi,-1,0,0
6954,TARACO,-69.9825,-15.305,SDII,-0.170557491289199,0.285263188948225,0.61127826203191,H,SOi,-1,0,0
6955,MAZO CRUZ,-69.711667,-16.745556,SDII,0.635627530364372,2.14664746769102e-05,0.000321997120153654,H,SOi,1,1,1
6956,DESAGUADERO,-69.0404,-16.5688,SDII,0.0801872546058593,0.60813849535573,0.722115086791103,H,SOi,1,0,0
6957,LARAQUERI,-70.067778,-16.1525,SDII,0.303484320557491,0.0541576725756997,0.391975856768614,H,SOi,1,0,0
6958,PUTINA,-69.868028,-14.914889,SDII,-0.182404181184669,0.252729902714618,0.61127826203191,H,SOi,-1,0,0
6959,ICHUÑA,-70.53725,-16.14075,SDII,0.239895470383275,0.130658618922871,0.391975856768614,H,SOi,1,0,0
6960,CAPAZO,-69.745556,-17.186389,SDII,0.0632849850093185,0.689628906406578,0.738888114007048,H,SOi,1,0,0
6961,PUNO,-70.018056,-15.823333,SDII,-0.0668989547038328,0.676777920363888,0.922878982314393,H,TNAi,-1,0,0
6962,PAMPAHUTA,-70.6775,-15.491389,SDII,0.00483237692540018,0.975741049018682,0.992652277115798,H,TNAi,1,0,0
6963,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,-0.0431174089068826,0.793883517933404,0.992354397416755,H,TNAi,-1,0,0
6964,LAMPA,-70.372778,-15.355833,SDII,-0.00153958350214731,0.992652277115798,0.992652277115798,H,TNAi,-1,0,0
6965,CABANILLAS,-70.346389,-15.6393,SDII,0.0720326185442465,0.645204427247339,0.922878982314393,H,TNAi,1,0,0
6966,HUANCANE,-69.7625,-15.203333,SDII,-0.174459120006482,0.268153211383296,0.648216446218457,H,TNAi,-1,0,0
6967,HUARAYA MOHO,-69.491389,-15.389722,SDII,0.170731707317073,0.284765708519315,0.648216446218457,H,TNAi,1,0,0
6968,CAPACHICA,-69.8443,-15.6158,SDII,-0.24158368895211,0.149387174823129,0.590077942828565,H,TNAi,-1,0,0
6969,TARACO,-69.9825,-15.305,SDII,-0.288501742160279,0.0676706192635047,0.507529644476285,H,TNAi,-1,0,0
6970,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.317408906882591,0.0494393071421301,0.507529644476285,H,TNAi,-1,1,0
6971,DESAGUADERO,-69.0404,-16.5688,SDII,0.0160072485653881,0.918876037269696,0.992652277115798,H,TNAi,1,0,0
6972,LARAQUERI,-70.067778,-16.1525,SDII,-0.150696864111498,0.345715437983177,0.648216446218457,H,TNAi,-1,0,0
6973,PUTINA,-69.868028,-14.914889,SDII,-0.224738675958188,0.157354118087617,0.590077942828565,H,TNAi,-1,0,0
6974,ICHUÑA,-70.53725,-16.14075,SDII,-0.0980836236933798,0.540522195222795,0.900870325371324,H,TNAi,-1,0,0
6975,CAPAZO,-69.745556,-17.186389,SDII,-0.15776679361478,0.31718028715396,0.648216446218457,H,TNAi,-1,0,0
6976,PUNO,-70.018056,-15.823333,SDII,0.128222996515679,0.422969835684579,0.811133051168173,H,TSAi,1,0,0
6977,PAMPAHUTA,-70.6775,-15.491389,SDII,0.17592872244035,0.258170507051076,0.794067949154492,H,TSAi,1,0,0
6978,CHUQUIBAMBILLA,-70.728333,-14.796389,SDII,0.128947368421053,0.432604293956359,0.811133051168173,H,TSAi,1,0,0
6979,LAMPA,-70.372778,-15.355833,SDII,-0.0482132728304027,0.761103440421958,0.993500715877174,H,TSAi,-1,0,0
6980,CABANILLAS,-70.346389,-15.6393,SDII,0.245847176079734,0.111975190564306,0.748893116729573,H,TSAi,1,0,0
6981,HUANCANE,-69.7625,-15.203333,SDII,0.225994651973098,0.149778623345915,0.748893116729573,H,TSAi,1,0,0
6982,HUARAYA MOHO,-69.491389,-15.389722,SDII,-0.00261324041811847,0.987435086898789,0.993500715877174,H,TSAi,-1,0,0
6983,CAPACHICA,-69.8443,-15.6158,SDII,-0.187766714082504,0.264689316384831,0.794067949154492,H,TSAi,-1,0,0
6984,TARACO,-69.9825,-15.305,SDII,0.0736933797909408,0.645991092337417,0.993500715877174,H,TSAi,1,0,0
6985,MAZO CRUZ,-69.711667,-16.745556,SDII,-0.15,0.360729096708117,0.811133051168173,H,TSAi,-1,0,0
6986,DESAGUADERO,-69.0404,-16.5688,SDII,-0.0155542132286318,0.921175457684876,0.993500715877174,H,TSAi,-1,0,0
6987,LARAQUERI,-70.067778,-16.1525,SDII,0.0083623693379791,0.958855154943188,0.993500715877174,H,TSAi,1,0,0
6988,PUTINA,-69.868028,-14.914889,SDII,0.0301393728222997,0.851360179597602,0.993500715877174,H,TSAi,1,0,0
6989,ICHUÑA,-70.53725,-16.14075,SDII,-0.00139372822299652,0.993500715877174,0.993500715877174,H,TSAi,-1,0,0
